Country,HTS_Code,Truncated_Mean_EU_Export_to_US_2022_2024H1_in_thousand ($),Export_Share
CZ,282731,252.02006666666665,0.000340976241727719
CZ,282739,30.903999999999996,4.181226484750855e-05
CZ,282749,3.6647999999999996,4.958373939074208e-06
CZ,282990,2.799,3.786970272721215e-06
CZ,283311,126.98893333333334,0.0001718125457298712
CZ,283321,47.90548148148147,6.481480324071704e-05
CZ,283329,46.626315789473686,6.308412712441896e-05
CZ,283421,4.2716666666666665,5.7794479034086425e-06
CZ,283429,4.003222222222223,5.4162499287790354e-06
CZ,283522,11.750800000000002,1.5898510282491056e-05
CZ,283529,44.16225,5.9750313657192743e-05
CZ,283531,147.6245,0.00019973190175967597
CZ,283539,74.51504545454544,0.00010081681386453508
CZ,283620,26.674749999999996,3.60902055313577e-05
CZ,283630,14.883176470588236,2.0136529781272418e-05
CZ,283640,13.446266666666668,1.8192430205698056e-05
CZ,283691,2.56,3.463609824282355e-06
CZ,283699,13.513571428571428,1.8283491703570832e-05
CZ,283711,125.342375,0.00016958479744096991
CZ,283719,67.89292307692307,9.18572638158113e-05
CZ,283720,8.471,1.1461030789646807e-05
CZ,283919,54.253,7.340282179562133e-05
CZ,283990,20.4345,2.7647318341522568e-05
CZ,284190,9.134,1.2358051615232432e-05
CZ,284210,3.0,4.058917762830884e-06
CZ,284290,3.512875,4.752823578701515e-06
CZ,284329,2.655,3.5921422201053325e-06
CZ,284390,6.4775,8.763879936245685e-06
CZ,284430,21.641,2.9279679768474388e-05
CZ,284443,936.8240333333334,0.001267497236514513
CZ,284590,10.4575,1.4148710834934657e-05
CZ,284690,5.852666666666667,7.918497564420519e-06
CZ,284990,195.9598,0.00026512823767359586
CZ,285000,29.137999999999998,3.9422915257788764e-05
CZ,285210,2.3223333333333334,3.142053339293641e-06
CZ,285310,48.2266,6.524926779364664e-05
CZ,285390,10.3596,1.401625481860761e-05
CZ,290244,2.7710000000000004,3.7490870402681272e-06
CZ,290290,151.09322727272726,0.00020442499467357217
CZ,290313,6.102368421052632,8.256337193182928e-06
CZ,290319,4.701,6.360324134355995e-06
CZ,290323,59.851333333333336,8.09772133319263e-05
CZ,290329,96.42041176470588,0.00013045417400374423
CZ,290389,5.823,7.878359377654747e-06
CZ,290410,45.099333333333334,6.101816171949922e-05
CZ,290499,4.393142857142857,5.943801859170255e-06
CZ,290512,3.5492,4.801970307946458e-06
CZ,290544,2.765,3.7409692047424654e-06
CZ,290545,38.12,5.1575315039704434e-05
CZ,290619,2.386,3.2281925940381634e-06
CZ,290629,12.800000000000002,1.7318049121411778e-05
CZ,290729,6.906,9.343628690036695e-06
CZ,290943,40.129,5.4293436968213515e-05
CZ,291030,5.223,7.066575825088569e-06
CZ,291461,307.6488,0.00041624039301120205
CZ,291511,8.8222,1.1936194762415543e-05
CZ,291521,3.9245,5.309740920076602e-06
CZ,291529,34.2815,4.638192976216232e-05
CZ,291560,16.9575,2.2943032654401573e-05
CZ,291590,25.279999999999998,3.4203147014788246e-05
CZ,291611,3.635,4.9180553559634215e-06
CZ,291612,87.51014285714287,0.00011839882442357514
CZ,291632,3.567,4.826053220005922e-06
CZ,291639,85.18289999999999,0.00011525012863314897
CZ,291711,41.5945,5.62762182953564e-05
CZ,291719,400.1,0.0005413243323028789
CZ,291733,6.01,8.131365251537871e-06
CZ,291734,116.69516666666668,0.00015788536160661463
CZ,291739,7.323999999999999,9.909171231657798e-06
CZ,291815,8.324,1.1262143819268093e-05
CZ,291823,7.6,1.028259166583824e-05
CZ,291830,14.753,1.996040458501468e-05
CZ,291899,134.61666666666667,0.00018213265983547253
CZ,291990,9.5958,1.2982854356190868e-05
CZ,292090,32.9008,4.451388051044878e-05
CZ,292111,60.011,8.11932379550814e-05
CZ,292129,124.75909999999999,0.00016879564235493152
CZ,292130,1358.103566666667,0.0018374768968357708
CZ,292142,51.053333333333335,6.907376050613092e-05
CZ,292149,25.840642857142857,3.4961681431942055e-05
CZ,292219,30.421666666666667,4.115968106941785e-05
CZ,292249,25.52675,3.453699300078109e-05
CZ,292250,347.9816666666666,0.00047080965599094303
CZ,292390,67.772,9.16936582075249e-05
CZ,292419,130.184,0.0001761353833454586
CZ,292421,268.56154166666664,0.00036335640396136
CZ,292429,2.2535000000000003,3.0489237261797997e-06
CZ,292519,119.47877272727273,0.0001616515043013205
CZ,292529,516.2158000000001,0.0006984258266913185
CZ,292800,1305.9312,0.0017668891149050174
CZ,292990,3.379,4.571694373535186e-06
CZ,293090,2.7435,3.7118802941088436e-06
CZ,293190,29.26328571428572,3.959242339483652e-05
CZ,293220,181.7555,0.00024591020914740296
CZ,293299,29.2175,3.953047657850379e-05
CZ,293329,63.12141666666667,8.54015464411276e-05
CZ,293339,6.835000000000001,9.247567636316365e-06
CZ,293349,566.4295384615385,0.0007663636383512128
CZ,293359,45.9904375,6.222380122970454e-05
CZ,293379,472.0520666666667,0.0006386735061247875
CZ,293399,122.90821052631578,0.00016629143963434032
CZ,293420,2.967,4.014269667439745e-06
CZ,293499,125.71873684210526,0.00017009400469636084
CZ,293629,243.28016666666664,0.00032915139660926373
CZ,293690,7.394666666666667,1.0004781294515593e-05
CZ,293750,164.01763636363637,0.00022191136588463347
CZ,293790,2.36,3.1930153067602955e-06
CZ,293890,90.664,0.00012266590668309977
CZ,293911,2647.8997142857143,0.003582535728169703
CZ,293962,88.8875,0.00012026235088121008
CZ,293963,9.5,1.28532395822978e-05
CZ,293969,125.65169565217391,0.00017000329980414297
CZ,294000,19.2872,2.6095052891757275e-05
CZ,294120,294.12,0.0003979362974679399
CZ,294190,30.7035,4.1540993843692685e-05
CZ,294200,91.017,0.00012314350600652619
CZ,300190,33.777125000000005,4.569952421328638e-05
CZ,300212,24.563318181818182,3.323349616074955e-05
CZ,300213,17.727833333333333,2.3985272537724036e-05
CZ,300214,5.61725,7.599985267753929e-06
CZ,300215,336.4635333333334,0.00045522593733050273
CZ,300249,83.3165,0.00011272494059563313
CZ,300251,50.34,6.810864006030224e-05
CZ,300259,32.381,4.381060535940896e-05
CZ,300290,597.4163571428571,0.0008082879546042874
CZ,300390,16.41311111111111,2.220648941073528e-05
CZ,300432,2.235,3.0238937333090086e-06
CZ,300439,3051.4446296296296,0.004128520936499538
CZ,300449,763.9608965517242,0.001033618151040667
CZ,300450,307.5,0.00041603907069016563
CZ,300490,16328.682166666667,0.022092259363301076
CZ,300510,13.11325,1.77418677844807e-05
CZ,300590,74.7999,0.00010120221425599128
CZ,300610,3.654,4.943761835128017e-06
CZ,300640,5.564333333333333,7.5283904683262165e-06
CZ,300691,47.17876470588235,6.38315753643749e-05
CZ,310100,2.233,3.021187788133788e-06
CZ,310210,13.644,1.8459957985354863e-05
CZ,310221,87.89168421052632,0.00011891503941574268
CZ,310230,2.819,3.8140297244734208e-06
CZ,310260,97.1002,0.00013137390885147715
CZ,310420,89.13923076923076,0.00012060293571143735
CZ,310430,6.67,9.024327159360667e-06
CZ,310490,104.4,0.0001412503381465148
CZ,310520,30.744,4.15957892334909e-05
CZ,320300,20.98292307692308,2.8389319731012386e-05
CZ,320412,18.39525,2.4888268992238277e-05
CZ,320414,15.632222222222222,2.1149968150099153e-05
CZ,320417,478.8727,0.0006479016360549284
CZ,320419,10.52225,1.4236315809982424e-05
CZ,320420,9.744333333333334,1.3183815884537249e-05
CZ,320490,13.988857142857142,1.8926540246282184e-05
CZ,320611,1442.3999666666666,0.001951527615270003
CZ,320619,15.463000000000001,2.092101512221799e-05
CZ,320641,7.682499999999999,1.039421190431609e-05
CZ,320649,17.90342857142857,2.4222848081381797e-05
CZ,320650,14.610499999999998,1.976760599128021e-05
CZ,320710,5.114,6.9191018130390474e-06
CZ,320740,8.856666666666667,1.1982827217601845e-05
CZ,320810,48.209,6.522545547610471e-05
CZ,320820,2.779,3.759910820969009e-06
CZ,320890,10.980333333333334,1.4856090002823575e-05
CZ,320910,24.96,3.377019578675296e-05
CZ,320990,4.687,6.341382518129452e-06
CZ,321210,3.588,4.854465644345738e-06
CZ,321290,2.239,3.02930562365945e-06
CZ,321310,47.1764090909091,6.382838828188912e-05
CZ,321390,8.656,1.1711330718354712e-05
CZ,321410,5.043071428571428,6.8231374002178316e-06
CZ,321490,7.883,1.0665482908131953e-05
CZ,321519,3.6129999999999995,4.888289959035995e-06
CZ,321590,2.647,3.58131843940445e-06
CZ,330130,19.37525,2.6214182128096367e-05
CZ,330190,7.83725,1.0603584412248783e-05
CZ,330290,2.646,3.57996546681684e-06
CZ,330300,67.63472222222222,9.15079251373035e-05
CZ,330410,616.3050999999999,0.0008338439059044214
CZ,330420,394.08073333333334,0.0005331804295053626
CZ,330430,2.9835000000000003,4.036593715135315e-06
CZ,330491,4.2308,5.724156423661635e-06
CZ,330499,135.10646666666668,0.00018279534580888405
CZ,330510,36.99951851851852,5.005933431033502e-05
CZ,330590,261.87627586206895,0.0003543114225868508
CZ,330610,22.782,3.082342149093773e-05
CZ,330620,2.335,3.1591909920700383e-06
CZ,330690,49.799517241379306,6.737738170381245e-05
CZ,330720,172.549,0.00023345406701956876
CZ,330741,5.745,7.772827515821144e-06
CZ,330749,23.66776666666667,3.2021839509956686e-05
CZ,330790,10.51825,1.4230903919631983e-05
CZ,340111,5.133,6.944808292203643e-06
CZ,340120,2.9695,4.01765209890877e-06
CZ,340130,44.82265384615385,6.06438219577913e-05
CZ,340231,44.52975,6.024753108313952e-05
CZ,340239,83.45655555555555,0.00011291443192304232
CZ,340242,18.25125,2.4693440939622392e-05
CZ,340249,6.987666666666667,9.454121451358203e-06
CZ,340250,27.79942857142857,3.761186480837327e-05
CZ,340290,48.379894736842104,6.545667137041894e-05
CZ,340319,11.591000000000001,1.5682305262990927e-05
CZ,340399,16.949214285714284,2.293182231010423e-05
CZ,340490,53.578333333333326,7.24900162898469e-05
CZ,340510,32.2555,4.364080729966386e-05
CZ,340590,3.867,5.23194499628901e-06
CZ,340600,648.0744,0.0008768268979319892
CZ,340700,208.74072413793104,0.00028242047767654325
CZ,350300,10.833,1.4656752041582323e-05
CZ,350400,1418.5974,0.0019193233950552365
CZ,350510,358.2494285714286,0.00048470165638419524
CZ,350610,7.2933076923076925,9.867645380699607e-06
CZ,350691,13.73556,1.858383615547646e-05
CZ,350699,10.196826086956522,1.3796026176281721e-05
CZ,350790,429.99233333333336,0.0005817678398825885
CZ,360100,398.32572727272725,0.0005389237899399344
CZ,360200,192.13716666666667,0.00025995631956111047
CZ,360310,158.57763636363637,0.00021455119500803348
CZ,360330,4.964,6.716155924897504e-06
CZ,360340,545.830875,0.0007384942113463414
CZ,360350,1380.9057333333333,0.0018683276032738917
CZ,360360,1045.9931538461537,0.0014152000639818837
CZ,360490,35.52675,4.806671887688404e-05
CZ,360690,8.9268,1.2077715695079579e-05
CZ,370130,10.25625,1.3876425101678086e-05
CZ,370199,17.45281818181818,2.3613184576546544e-05
CZ,370210,20.378,2.7570875390322586e-05
CZ,370232,18.270416666666666,2.4719372914218255e-05
CZ,370252,3.676,4.973527232055444e-06
CZ,370253,4.85,6.5619170499099295e-06
CZ,370256,23.563499999999998,3.188076956815518e-05
CZ,370296,59.07226315789474,7.992315274073312e-05
CZ,370297,18.953,2.5642889452977917e-05
CZ,370298,7.067333333333333,9.56190826750449e-06
CZ,370390,111.00964285714285,0.00015019300374612325
CZ,370710,2.6910000000000003,3.6408492332593036e-06
CZ,370790,15.462333333333333,2.0920113140492915e-05
CZ,380110,158.688,0.00021470051398270244
CZ,380190,73.644,9.963831324197256e-05
CZ,380210,7.7855,1.053356808083995e-05
CZ,380891,163.095,0.00022066306417630103
CZ,380991,9.508,1.2864063362998682e-05
CZ,381010,49.0513125,6.63650811988062e-05
CZ,381090,37.35703448275862,5.0543043609584945e-05
CZ,381190,3.075,4.160390706901656e-06
CZ,381210,16.648,2.2524287638536185e-05
CZ,381512,624.60755,0.0008450768931644265
CZ,381519,639.91605,0.0008657888740218588
CZ,381590,87.896,0.00011892087856059447
CZ,381800,1326.526,0.001794753314752334
CZ,381900,143.0905,0.00019359752404745088
CZ,382000,4.584105263157895,6.202168759772708e-06
CZ,382100,12.3858,1.6757647875623588e-05
CZ,382211,9.803333333333333,1.3263641267206255e-05
CZ,382212,11.394874999999999,1.5416953514245855e-05
CZ,382219,108.09573333333333,0.0001462505640376324
CZ,382290,14.215133333333334,1.9232685729225357e-05
CZ,382499,127.62063636363636,0.00017266722261338158
CZ,390110,32.92505263157895,4.454669365615252e-05
CZ,390120,48.55375,6.569189277568336e-05
CZ,390130,37.000875,5.006116959259507e-05
CZ,390140,2.260333333333333,3.0581690388618026e-06
CZ,390190,16.0946,2.177555260855265e-05
CZ,390210,12.072199999999999,1.6333355672148998e-05
CZ,390290,540.5622941176471,0.0007313659658369102
CZ,390319,1.412,1.910397293705736e-06
CZ,390320,2.563333333333333,3.468119732907722e-06
CZ,390410,9.4015,1.2719971782418187e-05
CZ,390422,3.3609999999999998,4.5473408669582e-06
CZ,390430,194.05999999999997,0.00026255786035165376
CZ,390440,1.758,2.3785258090188983e-06
CZ,390490,2.347,3.175426663121362e-06
CZ,390690,7.5577272727272735,1.0225397824634715e-05
CZ,390710,37.77085714285714,5.110293432483021e-05
CZ,390729,48.21807142857143,6.523772887029231e-05
CZ,390730,323.74036666666666,0.0004380118416029056
CZ,390740,5.08125,6.87479196079481e-06
CZ,390750,65.40320833333332,8.848874801676518e-05
CZ,390761,1.39,1.8806318967783097e-06
CZ,390791,23.4015,3.166158800896231e-05
CZ,390799,18.95825,2.5649992559062872e-05
CZ,390810,10.417333333333334,1.4094366435998978e-05
CZ,390890,12.761199999999999,1.726555378501249e-05
CZ,390940,2.417,3.270134744254082e-06
CZ,390950,1.2576,1.7014983261787068e-06
CZ,391000,501.76646666666664,0.0006788762747820747
CZ,391190,13.925333333333334,1.8840594273335893e-05
CZ,391212,85.57235714285714,0.00011577705347148372
CZ,391220,1637.2878666666666,0.0022152056016269393
CZ,391231,32.800000000000004,4.437750087361767e-05
CZ,391290,21.790333333333336,2.9481723674890864e-05
CZ,391390,429.26713333333333,0.0005807866641620534
CZ,391400,6.944153846153847,9.39524979799475e-06
CZ,391530,623.9104444444444,0.000844133728457089
CZ,391590,5.233,7.0801055509646725e-06
CZ,391610,45.6102,6.170935031542306e-05
CZ,391620,615.7328928571429,0.0008330697253257011
CZ,391690,81.68249999999999,0.00011051418338747788
CZ,391710,3061.0807666666665,0.004141558365761105
CZ,391721,1.4535,1.9665456560915636e-06
CZ,391722,3.3685,4.557488161365278e-06
CZ,391723,1.0264,1.3886910639232064e-06
CZ,391729,234.9438,0.0003178725210289956
CZ,391731,42.644999999999996,5.769751599864101e-05
CZ,391732,372.5039666666667,0.000503987655676099
CZ,391733,842.6592333333333,0.0011400948433967072
CZ,391739,221.3558,0.00029948832950854685
CZ,391740,31.1013,4.207920633904406e-05
CZ,391810,10.5101,1.4219877193042959e-05
CZ,391890,185.80589999999998,0.00025139028931625963
CZ,391910,27.107000000000003,3.667502793235226e-05
CZ,391990,77.93313333333334,0.00010544139306657813
CZ,392010,574.4664827586206,0.0007772374036733157
CZ,392020,22.7878,3.083126873194588e-05
CZ,392030,86.88669230769231,0.00011755531292043797
CZ,392043,1.616,2.1864037015782365e-06
CZ,392049,4.7516,6.428784547289076e-06
CZ,392051,1.4846666666666666,2.008713301738751e-06
CZ,392061,67.46119999999999,9.12731543272956e-05
CZ,392062,195.9615,0.0002651305377269948
CZ,392069,2.8712857142857144,3.884770862625617e-06
CZ,392091,122.86515,0.00016623317992262701
CZ,392092,7.3625,9.961260676280795e-06
CZ,392099,18.10693103448276,2.449818133540529e-05
CZ,392111,2.5548888888888888,3.4566946310567906e-06
CZ,392112,8.256888888888888,1.117134432561069e-05
CZ,392113,50.364333333333335,6.814156239326742e-05
CZ,392119,14.726052631578948,1.992394553423276e-05
CZ,392190,144.44196666666667,0.00019542602140051996
CZ,392210,13.875357142857142,1.8772977857588413e-05
CZ,392220,3.9971999999999994,5.408102027195869e-06
CZ,392290,3.0,4.058917762830884e-06
CZ,392310,107.7578,0.00014579334950119263
CZ,392321,37.2759,5.043327087850259e-05
CZ,392329,13.16468,1.7811451164661497e-05
CZ,392330,73.62272413793104,9.960952758381548e-05
CZ,392340,8.083545454545455,1.09368154107018e-05
CZ,392350,166.31276666666665,0.00022501661426962716
CZ,392390,229.1801,0.0003100743929257861
CZ,392410,160.54896666666667,0.00021721835086915896
CZ,392490,43.25403448275862,5.8521522958722846e-05
CZ,392510,27.7115,3.7492899861562685e-05
CZ,392520,27.734178571428572,3.7523583347031704e-05
CZ,392530,3.1906666666666665,4.316884536201914e-06
CZ,392590,31.211233333333332,4.222794312550869e-05
CZ,392610,4.814708333333333,6.514168392338849e-06
CZ,392620,2.088,2.8250067629302957e-06
CZ,392630,2406.6504333333337,0.003256132064260438
CZ,392640,18.027037037037037,2.439008694694662e-05
CZ,392690,4723.7049,0.0063910432416604285
CZ,400110,79.48066666666666,0.0001075351632449913
CZ,400129,1.339,1.8116302948101846e-06
CZ,400219,1062.84148,0.0014379953874151554
CZ,400220,684.7615789473684,0.0009264636453645322
CZ,400270,13.572333333333333,1.8362994949909456e-05
CZ,400299,27.5215,3.7235835069916724e-05
CZ,400300,3.212,4.345747951404267e-06
CZ,400400,11.1375,1.5068732194509657e-05
CZ,400510,252.094,0.00034107627150102966
CZ,400591,1.2149999999999999,1.643861693946508e-06
CZ,400690,2.261111111111111,3.0592213508743887e-06
CZ,400700,4.166,5.636483799984488e-06
CZ,400811,1.326875,1.79522550218541e-06
CZ,400819,3.812566666666667,5.1582981884367565e-06
CZ,400821,2.899833333333333,3.923395008638586e-06
CZ,400829,7.802,1.055589212853552e-05
CZ,400911,35.92223333333333,4.860179698574078e-05
CZ,400912,44.64023333333333,6.039701200452733e-05
CZ,400921,457.9994,0.0006196606333419624
CZ,400922,74.26559999999999,0.0001004793210024311
CZ,400931,247.8795333333333,0.0003353742136296323
CZ,400932,240.24523333333335,0.0003250452150040391
CZ,400941,83.94293333333333,0.00011357248772359846
CZ,400942,88.49836666666667,0.00011973586414828466
CZ,401011,0.839,1.1351440010050373e-06
CZ,401012,3.7520689655172417,5.076446457168144e-06
CZ,401019,11.982620689655171,1.6212157320835412e-05
