Country,Level 1 Index,Time,Indprod Index Value (I21)
RO,D,2002-08,66.5
RO,D,2002-09,70.7
RO,D,2002-10,81.6
RO,D,2002-11,84.1
RO,D,2002-12,92.8
RO,D,2003-01,89.7
RO,D,2003-02,86.0
RO,D,2003-03,88.2
RO,D,2003-04,75.4
RO,D,2003-05,71.4
RO,D,2003-06,75.3
RO,D,2003-07,86.4
RO,D,2003-08,79.6
RO,D,2003-09,71.4
RO,D,2003-10,82.9
RO,D,2003-11,90.0
RO,D,2003-12,94.8
RO,D,2004-01,98.1
RO,D,2004-02,88.7
RO,D,2004-03,83.1
RO,D,2004-04,68.2
RO,D,2004-05,68.1
RO,D,2004-06,69.1
RO,D,2004-07,80.9
RO,D,2004-08,73.8
RO,D,2004-09,73.7
RO,D,2004-10,84.2
RO,D,2004-11,90.1
RO,D,2004-12,91.4
RO,D,2005-01,92.8
RO,D,2005-02,90.2
RO,D,2005-03,91.0
RO,D,2005-04,80.2
RO,D,2005-05,73.9
RO,D,2005-06,72.6
RO,D,2005-07,71.4
RO,D,2005-08,74.1
RO,D,2005-09,73.8
RO,D,2005-10,80.0
RO,D,2005-11,90.1
RO,D,2005-12,93.5
RO,D,2006-01,85.8
RO,D,2006-02,79.7
RO,D,2006-03,82.7
RO,D,2006-04,71.3
RO,D,2006-05,71.1
RO,D,2006-06,68.0
RO,D,2006-07,70.4
RO,D,2006-08,71.8
RO,D,2006-09,69.3
RO,D,2006-10,74.9
RO,D,2006-11,81.2
RO,D,2006-12,81.8
RO,D,2007-01,87.1
RO,D,2007-02,83.0
RO,D,2007-03,87.2
RO,D,2007-04,69.8
RO,D,2007-05,72.5
RO,D,2007-06,74.1
RO,D,2007-07,78.8
RO,D,2007-08,71.3
RO,D,2007-09,68.1
RO,D,2007-10,76.9
RO,D,2007-11,87.6
RO,D,2007-12,90.8
RO,D,2008-01,94.9
RO,D,2008-02,89.2
RO,D,2008-03,87.2
RO,D,2008-04,74.4
RO,D,2008-05,72.8
RO,D,2008-06,71.5
RO,D,2008-07,73.1
RO,D,2008-08,66.2
RO,D,2008-09,72.3
RO,D,2008-10,79.4
RO,D,2008-11,83.0
RO,D,2008-12,86.6
RO,D,2009-01,92.4
RO,D,2009-02,87.0
RO,D,2009-03,87.2
RO,D,2009-04,72.1
RO,D,2009-05,75.9
RO,D,2009-06,79.1
RO,D,2009-07,81.5
RO,D,2009-08,79.6
RO,D,2009-09,81.2
RO,D,2009-10,87.2
RO,D,2009-11,92.0
RO,D,2009-12,101.9
RO,D,2010-01,105.5
RO,D,2010-02,98.0
RO,D,2010-03,99.5
RO,D,2010-04,84.6
RO,D,2010-05,81.1
RO,D,2010-06,80.8
RO,D,2010-07,84.5
RO,D,2010-08,86.0
RO,D,2010-09,83.9
RO,D,2010-10,94.0
RO,D,2010-11,94.4
RO,D,2010-12,107.7
RO,D,2011-01,110.1
RO,D,2011-02,102.8
RO,D,2011-03,104.6
RO,D,2011-04,91.9
RO,D,2011-05,87.7
RO,D,2011-06,83.2
RO,D,2011-07,85.2
RO,D,2011-08,86.6
RO,D,2011-09,87.7
RO,D,2011-10,94.8
RO,D,2011-11,104.8
RO,D,2011-12,111.4
RO,D,2012-01,107.7
RO,D,2012-02,114.0
RO,D,2012-03,105.7
RO,D,2012-04,92.9
RO,D,2012-05,94.1
RO,D,2012-06,85.7
RO,D,2012-07,90.1
RO,D,2012-08,90.1
RO,D,2012-09,86.7
RO,D,2012-10,91.4
RO,D,2012-11,100.2
RO,D,2012-12,110.2
RO,D,2013-01,109.8
RO,D,2013-02,97.4
RO,D,2013-03,103.0
RO,D,2013-04,89.8
RO,D,2013-05,82.3
RO,D,2013-06,82.0
RO,D,2013-07,88.9
RO,D,2013-08,91.4
RO,D,2013-09,87.9
RO,D,2013-10,101.7
RO,D,2013-11,104.4
RO,D,2013-12,114.3
RO,D,2014-01,111.7
RO,D,2014-02,103.6
RO,D,2014-03,98.7
RO,D,2014-04,81.7
RO,D,2014-05,80.6
RO,D,2014-06,76.8
RO,D,2014-07,83.7
RO,D,2014-08,84.0
RO,D,2014-09,82.3
RO,D,2014-10,91.7
RO,D,2014-11,97.4
RO,D,2014-12,106.2
RO,D,2015-01,116.8
RO,D,2015-02,106.5
RO,D,2015-03,98.6
RO,D,2015-04,87.6
RO,D,2015-05,74.6
RO,D,2015-06,76.1
RO,D,2015-07,87.7
RO,D,2015-08,86.6
RO,D,2015-09,83.4
RO,D,2015-10,93.0
RO,D,2015-11,97.2
RO,D,2015-12,105.1
RO,D,2016-01,113.4
RO,D,2016-02,97.1
RO,D,2016-03,97.4
RO,D,2016-04,83.3
RO,D,2016-05,80.2
RO,D,2016-06,82.7
RO,D,2016-07,84.8
RO,D,2016-08,86.5
RO,D,2016-09,81.9
RO,D,2016-10,92.9
RO,D,2016-11,103.2
RO,D,2016-12,114.9
RO,D,2017-01,120.3
RO,D,2017-02,105.8
RO,D,2017-03,105.0
RO,D,2017-04,91.6
RO,D,2017-05,84.5
RO,D,2017-06,84.2
RO,D,2017-07,86.7
RO,D,2017-08,86.6
RO,D,2017-09,84.5
RO,D,2017-10,92.3
RO,D,2017-11,100.9
RO,D,2017-12,114.1
RO,D,2018-01,109.8
RO,D,2018-02,106.9
RO,D,2018-03,111.5
RO,D,2018-04,87.9
RO,D,2018-05,82.1
RO,D,2018-06,83.6
RO,D,2018-07,89.2
RO,D,2018-08,90.5
RO,D,2018-09,84.3
RO,D,2018-10,94.1
RO,D,2018-11,101.1
RO,D,2018-12,115.8
RO,D,2019-01,113.6
RO,D,2019-02,103.7
RO,D,2019-03,102.0
RO,D,2019-04,86.3
RO,D,2019-05,86.8
RO,D,2019-06,85.9
RO,D,2019-07,84.2
RO,D,2019-08,82.5
RO,D,2019-09,80.7
RO,D,2019-10,85.5
RO,D,2019-11,91.4
RO,D,2019-12,105.3
RO,D,2020-01,107.3
RO,D,2020-02,98.4
RO,D,2020-03,98.3
RO,D,2020-04,81.9
RO,D,2020-05,76.8
RO,D,2020-06,76.3
RO,D,2020-07,82.9
RO,D,2020-08,83.8
RO,D,2020-09,81.2
RO,D,2020-10,86.3
RO,D,2020-11,96.1
RO,D,2020-12,109.3
RO,D,2021-01,109.8
RO,D,2021-02,104.9
RO,D,2021-03,111.5
RO,D,2021-04,97.7
RO,D,2021-05,90.5
RO,D,2021-06,92.2
RO,D,2021-07,95.8
RO,D,2021-08,91.6
RO,D,2021-09,87.3
RO,D,2021-10,99.5
RO,D,2021-11,102.0
RO,D,2021-12,117.3
RO,D,2022-01,112.1
RO,D,2022-02,99.1
RO,D,2022-03,102.5
RO,D,2022-04,87.7
RO,D,2022-05,88.2
RO,D,2022-06,84.2
RO,D,2022-07,90.5
RO,D,2022-08,85.1
RO,D,2022-09,83.1
RO,D,2022-10,84.2
RO,D,2022-11,88.8
RO,D,2022-12,99.1
RO,D,2023-01,99.8
RO,D,2023-02,92.2
RO,D,2023-03,90.3
RO,D,2023-04,86.9
RO,D,2023-05,80.1
RO,D,2023-06,78.5
RO,D,2023-07,82.3
RO,D,2023-08,79.7
RO,D,2023-09,75.0
RO,D,2023-10,80.6
RO,D,2023-11,88.1
RO,D,2023-12,96.6
RO,D,2024-01,97.6
RO,D,2024-02,88.8
RO,D,2024-03,88.9
RO,D,2024-04,74.3
RO,D,2024-05,70.3
RO,D,2024-06,74.3
RO,D,2024-07,82.2
RO,D,2024-08,76.1
RO,D,2024-09,72.5
RO,D,2024-10,78.6
RO,D,2024-11,86.4
RO,D,2024-12,92.2
RO,D,2025-01,93.5
RO,D,2025-02,89.7
RO,D,2025-03,87.4
RO,D,2025-04,75.9
RO,D,2025-05,75.6
RO,D,2025-06,75.7
RO,D,2025-07,80.6
RO,D,2025-08,77.3
SE,B,2000-01,47.9
SE,B,2000-02,52.3
SE,B,2000-03,52.9
SE,B,2000-04,52.7
SE,B,2000-05,62.2
SE,B,2000-06,58.6
SE,B,2000-07,47.5
SE,B,2000-08,60.5
SE,B,2000-09,65.1
SE,B,2000-10,63.9
SE,B,2000-11,62.6
SE,B,2000-12,57.5
SE,B,2001-01,54.5
SE,B,2001-02,49.6
SE,B,2001-03,54.2
SE,B,2001-04,53.3
SE,B,2001-05,61.4
SE,B,2001-06,60.5
SE,B,2001-07,47.8
SE,B,2001-08,61.0
SE,B,2001-09,57.3
SE,B,2001-10,59.8
SE,B,2001-11,58.5
SE,B,2001-12,51.4
SE,B,2002-01,49.0
SE,B,2002-02,48.8
SE,B,2002-03,52.0
SE,B,2002-04,57.1
SE,B,2002-05,64.7
SE,B,2002-06,59.9
SE,B,2002-07,44.7
SE,B,2002-08,60.3
SE,B,2002-09,62.4
SE,B,2002-10,64.4
SE,B,2002-11,60.6
SE,B,2002-12,56.2
SE,B,2003-01,52.4
SE,B,2003-02,50.3
SE,B,2003-03,57.7
SE,B,2003-04,56.2
SE,B,2003-05,55.9
SE,B,2003-06,59.6
SE,B,2003-07,49.7
SE,B,2003-08,56.0
SE,B,2003-09,57.3
SE,B,2003-10,64.3
SE,B,2003-11,60.7
SE,B,2003-12,54.6
SE,B,2004-01,55.3
SE,B,2004-02,49.5
SE,B,2004-03,60.2
SE,B,2004-04,59.0
SE,B,2004-05,60.5
SE,B,2004-06,63.4
SE,B,2004-07,55.9
SE,B,2004-08,64.6
SE,B,2004-09,66.5
SE,B,2004-10,66.9
SE,B,2004-11,68.1
SE,B,2004-12,65.0
SE,B,2005-01,62.5
SE,B,2005-02,58.0
SE,B,2005-03,63.6
SE,B,2005-04,61.9
SE,B,2005-05,65.7
SE,B,2005-06,65.5
SE,B,2005-07,58.2
SE,B,2005-08,69.3
SE,B,2005-09,66.5
SE,B,2005-10,66.3
SE,B,2005-11,69.1
SE,B,2005-12,67.3
SE,B,2006-01,65.2
SE,B,2006-02,58.1
SE,B,2006-03,64.9
SE,B,2006-04,67.0
SE,B,2006-05,66.0
SE,B,2006-06,64.8
SE,B,2006-07,61.5
SE,B,2006-08,63.5
SE,B,2006-09,64.6
SE,B,2006-10,65.7
SE,B,2006-11,69.3
SE,B,2006-12,72.5
SE,B,2007-01,69.0
SE,B,2007-02,67.7
SE,B,2007-03,73.4
SE,B,2007-04,67.4
SE,B,2007-05,62.2
SE,B,2007-06,66.0
SE,B,2007-07,66.6
SE,B,2007-08,72.6
SE,B,2007-09,70.2
SE,B,2007-10,71.8
SE,B,2007-11,71.1
SE,B,2007-12,76.2
SE,B,2008-01,67.9
SE,B,2008-02,64.1
SE,B,2008-03,59.8
SE,B,2008-04,70.4
SE,B,2008-05,73.5
SE,B,2008-06,72.2
SE,B,2008-07,73.7
SE,B,2008-08,73.7
SE,B,2008-09,73.5
SE,B,2008-10,73.4
SE,B,2008-11,73.1
SE,B,2008-12,62.6
SE,B,2009-01,52.8
SE,B,2009-02,61.4
SE,B,2009-03,56.7
SE,B,2009-04,63.3
SE,B,2009-05,65.0
SE,B,2009-06,64.5
SE,B,2009-07,47.0
SE,B,2009-08,57.1
SE,B,2009-09,89.5
SE,B,2009-10,79.3
SE,B,2009-11,81.3
SE,B,2009-12,80.1
SE,B,2010-01,71.8
SE,B,2010-02,68.2
SE,B,2010-03,81.6
SE,B,2010-04,80.8
SE,B,2010-05,89.5
SE,B,2010-06,93.8
SE,B,2010-07,90.7
SE,B,2010-08,92.6
SE,B,2010-09,91.1
SE,B,2010-10,89.7
SE,B,2010-11,90.8
SE,B,2010-12,95.7
SE,B,2011-01,90.8
SE,B,2011-02,73.9
SE,B,2011-03,94.5
SE,B,2011-04,95.8
SE,B,2011-05,85.8
SE,B,2011-06,85.1
SE,B,2011-07,93.1
SE,B,2011-08,93.3
SE,B,2011-09,90.6
SE,B,2011-10,92.1
SE,B,2011-11,89.4
SE,B,2011-12,103.5
SE,B,2012-01,90.0
SE,B,2012-02,84.6
SE,B,2012-03,101.7
SE,B,2012-04,83.0
SE,B,2012-05,78.2
SE,B,2012-06,90.4
SE,B,2012-07,95.9
SE,B,2012-08,89.0
SE,B,2012-09,84.4
SE,B,2012-10,86.4
SE,B,2012-11,91.4
SE,B,2012-12,92.5
SE,B,2013-01,78.7
SE,B,2013-02,73.2
SE,B,2013-03,81.6
SE,B,2013-04,77.5
SE,B,2013-05,82.6
SE,B,2013-06,85.5
SE,B,2013-07,95.2
SE,B,2013-08,101.2
SE,B,2013-09,92.8
SE,B,2013-10,78.7
SE,B,2013-11,94.9
SE,B,2013-12,99.0
SE,B,2014-01,86.1
SE,B,2014-02,82.1
SE,B,2014-03,98.4
SE,B,2014-04,87.9
SE,B,2014-05,84.4
SE,B,2014-06,96.4
SE,B,2014-07,85.9
SE,B,2014-08,88.9
SE,B,2014-09,85.0
SE,B,2014-10,88.2
SE,B,2014-11,90.1
SE,B,2014-12,104.2
SE,B,2015-01,85.7
SE,B,2015-02,84.2
SE,B,2015-03,96.3
SE,B,2015-04,92.1
SE,B,2015-05,77.0
SE,B,2015-06,90.6
SE,B,2015-07,89.2
SE,B,2015-08,86.2
SE,B,2015-09,83.8
SE,B,2015-10,84.1
SE,B,2015-11,88.0
SE,B,2015-12,107.2
SE,B,2016-01,80.9
SE,B,2016-02,102.5
SE,B,2016-03,102.7
SE,B,2016-04,94.1
SE,B,2016-05,97.2
SE,B,2016-06,106.4
SE,B,2016-07,104.6
SE,B,2016-08,100.4
SE,B,2016-09,102.6
SE,B,2016-10,97.0
SE,B,2016-11,101.1
SE,B,2016-12,118.0
SE,B,2017-01,102.9
SE,B,2017-02,88.4
SE,B,2017-03,113.6
SE,B,2017-04,103.9
SE,B,2017-05,104.3
SE,B,2017-06,113.5
SE,B,2017-07,98.0
SE,B,2017-08,101.2
SE,B,2017-09,109.0
SE,B,2017-10,113.7
SE,B,2017-11,109.1
SE,B,2017-12,123.0
SE,B,2018-01,101.9
SE,B,2018-02,100.9
SE,B,2018-03,113.4
SE,B,2018-04,99.4
SE,B,2018-05,97.6
SE,B,2018-06,101.5
SE,B,2018-07,94.4
SE,B,2018-08,99.3
SE,B,2018-09,107.5
SE,B,2018-10,102.4
SE,B,2018-11,99.4
SE,B,2018-12,108.4
SE,B,2019-01,94.9
SE,B,2019-02,93.6
SE,B,2019-03,108.7
SE,B,2019-04,107.0
SE,B,2019-05,97.1
SE,B,2019-06,102.6
SE,B,2019-07,101.6
SE,B,2019-08,99.2
SE,B,2019-09,116.0
SE,B,2019-10,106.7
SE,B,2019-11,98.2
SE,B,2019-12,114.8
SE,B,2020-01,105.3
SE,B,2020-02,88.6
SE,B,2020-03,106.0
SE,B,2020-04,95.6
SE,B,2020-05,90.2
SE,B,2020-06,100.0
SE,B,2020-07,110.7
SE,B,2020-08,103.9
SE,B,2020-09,117.5
SE,B,2020-10,108.7
SE,B,2020-11,105.4
SE,B,2020-12,121.5
SE,B,2021-01,94.3
SE,B,2021-02,97.3
SE,B,2021-03,106.7
SE,B,2021-04,95.9
SE,B,2021-05,97.9
SE,B,2021-06,93.7
SE,B,2021-07,95.7
SE,B,2021-08,105.1
SE,B,2021-09,97.4
SE,B,2021-10,91.7
SE,B,2021-11,110.6
SE,B,2021-12,113.8
SE,B,2022-01,91.9
SE,B,2022-02,94.8
SE,B,2022-03,114.7
SE,B,2022-04,96.1
SE,B,2022-05,88.6
SE,B,2022-06,96.3
SE,B,2022-07,95.3
SE,B,2022-08,98.4
SE,B,2022-09,97.1
SE,B,2022-10,73.8
SE,B,2022-11,82.1
SE,B,2022-12,108.2
SE,B,2023-01,106.0
SE,B,2023-02,85.3
SE,B,2023-03,94.7
SE,B,2023-04,77.4
SE,B,2023-05,77.8
SE,B,2023-06,81.2
SE,B,2023-07,96.9
SE,B,2023-08,93.2
SE,B,2023-09,98.9
SE,B,2023-10,93.0
SE,B,2023-11,92.2
SE,B,2023-12,116.0
SE,B,2024-01,84.6
SE,B,2024-02,90.7
SE,B,2024-03,102.9
SE,B,2024-04,86.4
SE,B,2024-05,87.2
SE,B,2024-06,80.1
SE,B,2024-07,83.1
SE,B,2024-08,93.1
SE,B,2024-09,93.2
SE,B,2024-10,83.8
SE,B,2024-11,83.0
SE,B,2024-12,105.0
SE,B,2025-01,102.5
SE,B,2025-02,91.9
SE,B,2025-03,101.4
SE,B,2025-04,93.2
SE,B,2025-05,86.0
SE,B,2025-06,106.3
SE,B,2025-07,98.8
SE,B,2025-08,108.8
SE,C,2000-01,75.8
SE,C,2000-02,86.3
SE,C,2000-03,99.0
SE,C,2000-04,85.5
SE,C,2000-05,97.0
SE,C,2000-06,93.9
SE,C,2000-07,64.8
SE,C,2000-08,85.9
SE,C,2000-09,95.9
SE,C,2000-10,100.5
SE,C,2000-11,104.0
SE,C,2000-12,89.6
SE,C,2001-01,89.0
SE,C,2001-02,87.2
SE,C,2001-03,99.6
SE,C,2001-04,85.6
SE,C,2001-05,93.5
SE,C,2001-06,90.4
SE,C,2001-07,64.4
SE,C,2001-08,85.3
SE,C,2001-09,90.5
SE,C,2001-10,99.9
SE,C,2001-11,98.5
SE,C,2001-12,84.1
SE,C,2002-01,86.8
SE,C,2002-02,88.6
SE,C,2002-03,95.1
SE,C,2002-04,94.8
SE,C,2002-05,91.6
SE,C,2002-06,91.1
SE,C,2002-07,65.9
SE,C,2002-08,82.9
SE,C,2002-09,95.2
SE,C,2002-10,101.3
SE,C,2002-11,96.7
SE,C,2002-12,88.9
SE,C,2003-01,87.9
SE,C,2003-02,87.5
SE,C,2003-03,97.2
SE,C,2003-04,96.3
SE,C,2003-05,93.7
SE,C,2003-06,94.9
SE,C,2003-07,69.0
SE,C,2003-08,83.7
SE,C,2003-09,102.5
SE,C,2003-10,104.0
SE,C,2003-11,95.1
SE,C,2003-12,94.3
SE,C,2004-01,88.0
SE,C,2004-02,92.6
SE,C,2004-03,106.8
SE,C,2004-04,99.8
SE,C,2004-05,95.7
SE,C,2004-06,106.2
SE,C,2004-07,68.5
SE,C,2004-08,90.0
SE,C,2004-09,106.8
SE,C,2004-10,101.8
SE,C,2004-11,105.3
SE,C,2004-12,98.8
SE,C,2005-01,87.2
SE,C,2005-02,95.5
SE,C,2005-03,106.5
SE,C,2005-04,101.1
SE,C,2005-05,101.6
SE,C,2005-06,106.7
SE,C,2005-07,74.2
SE,C,2005-08,89.3
SE,C,2005-09,108.1
SE,C,2005-10,105.7
SE,C,2005-11,106.3
SE,C,2005-12,103.6
SE,C,2006-01,96.9
SE,C,2006-02,96.5
SE,C,2006-03,113.9
SE,C,2006-04,96.4
SE,C,2006-05,108.6
SE,C,2006-06,109.9
SE,C,2006-07,74.8
SE,C,2006-08,97.3
SE,C,2006-09,112.4
SE,C,2006-10,113.2
SE,C,2006-11,113.5
SE,C,2006-12,109.0
SE,C,2007-01,103.5
SE,C,2007-02,103.4
SE,C,2007-03,119.5
SE,C,2007-04,103.5
SE,C,2007-05,112.5
SE,C,2007-06,112.2
SE,C,2007-07,79.4
SE,C,2007-08,100.9
SE,C,2007-09,110.2
SE,C,2007-10,117.7
SE,C,2007-11,118.9
SE,C,2007-12,102.7
SE,C,2008-01,107.4
SE,C,2008-02,108.3
SE,C,2008-03,109.1
SE,C,2008-04,113.5
SE,C,2008-05,109.9
SE,C,2008-06,110.9
SE,C,2008-07,80.7
SE,C,2008-08,94.1
SE,C,2008-09,112.2
SE,C,2008-10,109.4
SE,C,2008-11,97.8
SE,C,2008-12,88.6
SE,C,2009-01,76.1
SE,C,2009-02,80.7
SE,C,2009-03,91.4
SE,C,2009-04,84.2
SE,C,2009-05,80.0
SE,C,2009-06,93.0
SE,C,2009-07,65.0
SE,C,2009-08,74.4
SE,C,2009-09,93.6
SE,C,2009-10,89.1
SE,C,2009-11,87.3
SE,C,2009-12,86.0
SE,C,2010-01,73.8
SE,C,2010-02,79.3
SE,C,2010-03,99.4
SE,C,2010-04,89.6
SE,C,2010-05,91.6
SE,C,2010-06,102.3
SE,C,2010-07,72.9
SE,C,2010-08,82.0
SE,C,2010-09,103.7
SE,C,2010-10,97.8
SE,C,2010-11,101.6
SE,C,2010-12,98.6
SE,C,2011-01,83.8
SE,C,2011-02,89.4
SE,C,2011-03,107.0
SE,C,2011-04,91.5
SE,C,2011-05,106.1
SE,C,2011-06,97.9
SE,C,2011-07,74.6
SE,C,2011-08,83.7
SE,C,2011-09,101.8
SE,C,2011-10,97.0
SE,C,2011-11,97.7
SE,C,2011-12,91.7
SE,C,2012-01,87.6
SE,C,2012-02,84.6
SE,C,2012-03,96.7
SE,C,2012-04,85.9
SE,C,2012-05,99.5
SE,C,2012-06,96.2
SE,C,2012-07,71.7
SE,C,2012-08,87.7
SE,C,2012-09,90.7
SE,C,2012-10,97.6
SE,C,2012-11,93.7
SE,C,2012-12,79.6
SE,C,2013-01,81.5
SE,C,2013-02,80.8
SE,C,2013-03,89.3
SE,C,2013-04,88.9
SE,C,2013-05,89.3
SE,C,2013-06,87.9
SE,C,2013-07,71.9
SE,C,2013-08,77.2
SE,C,2013-09,92.1
SE,C,2013-10,91.9
SE,C,2013-11,90.7
SE,C,2013-12,82.8
SE,C,2014-01,78.4
SE,C,2014-02,81.1
SE,C,2014-03,87.6
SE,C,2014-04,86.3
SE,C,2014-05,84.8
SE,C,2014-06,89.5
SE,C,2014-07,68.2
SE,C,2014-08,74.1
SE,C,2014-09,90.9
SE,C,2014-10,91.8
SE,C,2014-11,83.3
SE,C,2014-12,84.3
SE,C,2015-01,72.1
SE,C,2015-02,77.5
SE,C,2015-03,90.4
SE,C,2015-04,89.8
SE,C,2015-05,85.2
SE,C,2015-06,97.2
SE,C,2015-07,68.5
SE,C,2015-08,76.3
SE,C,2015-09,97.1
SE,C,2015-10,94.4
SE,C,2015-11,94.2
SE,C,2015-12,89.1
SE,C,2016-01,75.1
SE,C,2016-02,85.2
SE,C,2016-03,93.4
SE,C,2016-04,94.7
SE,C,2016-05,90.6
SE,C,2016-06,94.8
SE,C,2016-07,68.9
SE,C,2016-08,76.7
SE,C,2016-09,99.1
SE,C,2016-10,92.3
SE,C,2016-11,96.6
SE,C,2016-12,92.5
SE,C,2017-01,82.2
SE,C,2017-02,86.5
SE,C,2017-03,103.4
SE,C,2017-04,86.5
SE,C,2017-05,96.4
SE,C,2017-06,101.2
SE,C,2017-07,70.7
SE,C,2017-08,81.6
SE,C,2017-09,98.3
SE,C,2017-10,100.6
SE,C,2017-11,102.6
SE,C,2017-12,93.5
SE,C,2018-01,91.7
SE,C,2018-02,90.5
SE,C,2018-03,103.3
SE,C,2018-04,94.8
SE,C,2018-05,101.0
SE,C,2018-06,101.9
SE,C,2018-07,73.9
SE,C,2018-08,84.0
SE,C,2018-09,95.9
SE,C,2018-10,107.9
SE,C,2018-11,104.8
SE,C,2018-12,89.5
SE,C,2019-01,95.9
SE,C,2019-02,94.6
SE,C,2019-03,104.8
SE,C,2019-04,100.3
SE,C,2019-05,103.6
SE,C,2019-06,98.5
SE,C,2019-07,78.5
SE,C,2019-08,84.5
SE,C,2019-09,102.6
SE,C,2019-10,105.5
SE,C,2019-11,103.3
SE,C,2019-12,91.5
SE,C,2020-01,92.1
SE,C,2020-02,94.5
SE,C,2020-03,107.8
SE,C,2020-04,80.3
SE,C,2020-05,78.7
SE,C,2020-06,98.4
SE,C,2020-07,70.2
SE,C,2020-08,80.6
SE,C,2020-09,103.7
SE,C,2020-10,103.1
SE,C,2020-11,102.6
SE,C,2020-12,101.1
SE,C,2021-01,86.6
SE,C,2021-02,96.1
SE,C,2021-03,116.9
SE,C,2021-04,101.2
SE,C,2021-05,99.7
SE,C,2021-06,114.3
SE,C,2021-07,77.2
SE,C,2021-08,83.0
SE,C,2021-09,105.4
SE,C,2021-10,104.4
SE,C,2021-11,108.9
SE,C,2021-12,106.2
SE,C,2022-01,90.6
SE,C,2022-02,96.3
SE,C,2022-03,119.6
SE,C,2022-04,98.7
SE,C,2022-05,105.4
SE,C,2022-06,113.1
SE,C,2022-07,82.4
SE,C,2022-08,87.0
SE,C,2022-09,114.0
SE,C,2022-10,109.9
SE,C,2022-11,110.0
SE,C,2022-12,107.4
SE,C,2023-01,101.1
SE,C,2023-02,103.6
SE,C,2023-03,119.1
SE,C,2023-04,102.3
SE,C,2023-05,111.3
SE,C,2023-06,109.5
SE,C,2023-07,76.7
SE,C,2023-08,90.9
SE,C,2023-09,108.2
SE,C,2023-10,113.1
SE,C,2023-11,109.7
SE,C,2023-12,98.8
SE,C,2024-01,103.6
SE,C,2024-02,103.8
SE,C,2024-03,113.1
SE,C,2024-04,105.0
SE,C,2024-05,105.3
SE,C,2024-06,99.4
SE,C,2024-07,79.7
SE,C,2024-08,85.3
SE,C,2024-09,107.0
SE,C,2024-10,114.5
SE,C,2024-11,109.6
SE,C,2024-12,106.5
SE,C,2025-01,99.0
SE,C,2025-02,100.0
SE,C,2025-03,113.9
SE,C,2025-04,109.6
SE,C,2025-05,106.7
SE,C,2025-06,117.0
SE,C,2025-07,82.8
SE,C,2025-08,92.0
SE,D,2000-01,113.2
SE,D,2000-02,108.2
SE,D,2000-03,110.5
SE,D,2000-04,92.0
SE,D,2000-05,87.5
SE,D,2000-06,79.7
SE,D,2000-07,81.4
SE,D,2000-08,89.6
SE,D,2000-09,91.6
SE,D,2000-10,97.9
SE,D,2000-11,104.5
SE,D,2000-12,113.4
SE,D,2001-01,114.4
SE,D,2001-02,105.8
SE,D,2001-03,110.5
SE,D,2001-04,91.4
SE,D,2001-05,89.1
SE,D,2001-06,71.6
SE,D,2001-07,76.1
SE,D,2001-08,84.2
SE,D,2001-09,98.2
SE,D,2001-10,101.1
SE,D,2001-11,101.8
SE,D,2001-12,107.5
SE,D,2002-01,110.4
SE,D,2002-02,96.1
SE,D,2002-03,106.2
SE,D,2002-04,96.3
SE,D,2002-05,87.1
SE,D,2002-06,68.6
SE,D,2002-07,68.2
SE,D,2002-08,68.8
SE,D,2002-09,70.7
SE,D,2002-10,84.6
SE,D,2002-11,93.0
SE,D,2002-12,96.1
SE,D,2003-01,102.8
SE,D,2003-02,89.9
SE,D,2003-03,91.9
SE,D,2003-04,84.5
SE,D,2003-05,75.8
SE,D,2003-06,63.6
SE,D,2003-07,65.1
SE,D,2003-08,60.7
SE,D,2003-09,64.3
SE,D,2003-10,79.9
SE,D,2003-11,88.2
SE,D,2003-12,100.0
SE,D,2004-01,107.5
SE,D,2004-02,97.8
SE,D,2004-03,100.4
SE,D,2004-04,89.5
SE,D,2004-05,80.2
SE,D,2004-06,63.7
SE,D,2004-07,79.7
SE,D,2004-08,69.2
SE,D,2004-09,79.1
SE,D,2004-10,99.0
SE,D,2004-11,102.6
SE,D,2004-12,109.8
SE,D,2005-01,108.0
SE,D,2005-02,103.4
SE,D,2005-03,102.7
SE,D,2005-04,90.5
SE,D,2005-05,85.9
SE,D,2005-06,78.6
SE,D,2005-07,78.5
SE,D,2005-08,82.3
SE,D,2005-09,89.1
SE,D,2005-10,94.0
SE,D,2005-11,100.2
SE,D,2005-12,109.5
SE,D,2006-01,112.7
SE,D,2006-02,99.8
SE,D,2006-03,105.9
SE,D,2006-04,89.3
SE,D,2006-05,88.4
SE,D,2006-06,66.3
SE,D,2006-07,64.4
SE,D,2006-08,57.4
SE,D,2006-09,60.3
SE,D,2006-10,82.2
SE,D,2006-11,92.9
SE,D,2006-12,102.0
SE,D,2007-01,110.8
SE,D,2007-02,97.0
SE,D,2007-03,104.9
SE,D,2007-04,97.3
SE,D,2007-05,92.1
SE,D,2007-06,74.1
SE,D,2007-07,71.2
SE,D,2007-08,70.0
SE,D,2007-09,65.7
SE,D,2007-10,81.5
SE,D,2007-11,91.7
SE,D,2007-12,99.7
SE,D,2008-01,112.6
SE,D,2008-02,98.6
SE,D,2008-03,105.8
SE,D,2008-04,99.0
SE,D,2008-05,104.0
SE,D,2008-06,72.5
SE,D,2008-07,69.7
SE,D,2008-08,70.6
SE,D,2008-09,76.9
